name,vote_pct,address,gauge,token0,token1,emissions_token,emissions_decimals,token0_decimals,token1_decimals,token0_fees_raw,token1_fees_raw,token0_fees,token1_fees,fees_raw,emissions_raw,votes_raw,votes,ratio,tfv,tbv,tvv,rewards_epoch_ts
vAMM-WETH/TAROT,0.1443789679361488,0x2d25E0514f23c6367687dE89Bd5167dc754D4934,0xa81dac2e9caa218Fcd039D7CEdEB7847cf362213,0x4200000000000000000000000000000000000006,0xF544251D25f3d243A36B07e7E7962a678f952691,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,2179536633240039,491709483306354778062,0.002179536633240039,491.7094833063548,491711662842988018101,8936199202153150,1301244060998751471625640,1301244.0609987515,0.0,0.0,0,0.0,1763596800
sAMM-MIM/USDbC,6.718774498748095e-08,0x982A169edFC1cf8Fd38dBeE76735547b23875BD1,0xBb0b5819Fa91076a1D6aaFa0D018E27a416DE029,0x4A3A6Dd60A34bB2Aba60D73B4C88315E9CeB6A3D,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,2393930585318759840,2451317,2.39393058531876,2.451317,2393930585321211157,0,605542866711187967,0.605542866711188,0.0,0,0,0,0
vAMM-WETH/HOP,0.008060568817339395,0x75D18ee68bB93BE5cB2dcCFa0d8151E25CBC8Eb8,0xb42A9e58773993ed15A5eED65633e85870185e13,0x4200000000000000000000000000000000000006,0xc5102fE9359FD9a28f877a67E36B0F050d81a3CC,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,0,0,0.0,0.0,0,497379887598411,72647473879112681193110,72647.47387911267,0.0,0.0,0,0.0,1763596800
sAMM-DAI+/USD+,0.00012887230474273087,0x1b05e4e814b3431a48b8164c41eaC834d9cE2Da6,0x87803Cb321624921cedaAD4555F07Daa0D1Ed325,0x65a2508C429a6078a7BC2f7dF81aB575BD9D9275,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,4137943434282040714,6930844,4.1379434342820405,6.930844,4137943434288971558,0,1161487185916595141654,1161.487185916595,0.0,0,0,0,0
sAMM-USD+/USDbC,8.755220840647379e-05,0x4a3636608d7Bc5776CB19Eb72cAa36EbB9Ea683B,0xa5972f0C07a2D1cc5A8457c28d88ec4f3C009864,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,6,6,31718095,12660268,31.718095,12.660268,44378363,0,789081629026693188654,789.0816290266931,0.0,0,0,0,0
vAMM-WETH/DEUS,0.11538622194296366,0x9e4CB8b916289864321661CE02cf66aa5BA63C94,0x7eC1926A50D2D253011cC9891935eBc476713bb1,0x4200000000000000000000000000000000000006,0xDE5ed76E7c05eC5e4572CfC88d1ACEA165109E44,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,14040588089281,0,1.4040588089281e-05,0.0,14040588089281,7119942450828395,1039941192063145833764291,1039941.1920631458,0.0,0.0,0,0.0,1763596800
sAMM-DAI/USDbC,8.756566137170341e-07,0x6EAB8c1B93f5799daDf2C687a30230a540DbD636,0xCF1D5Aa63083fda05c7f8871a9fDbfed7bA49060,0x50c5725949A6F0c72E6C4a641F24049A917DB0Cb,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,34724294400143361307,33821283,34.724294400143364,33.821283,34724294400177182590,0,7892028765418826011,7.892028765418826,0.0,0,0,0,0
vAMM-AERO/USDbC,0.07256953715862084,0x2223F9FE624F69Da4D8256A7bCc9104FBA7F8f75,0x9a202c932453fB3d04003979B121E80e5A14eE7b,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,119529398049922024954,13517719,119.52939804992202,13.517719,119529398049935542673,4492505191971541,654047335196669973321467,654047.3351966699,1.247174082216417e-21,815.710885,0,815.710885,1763596800
vAMM-WETH/AERO,1.1041703252604622,0x7f670f78B17dEC44d5Ef68a48740b6f8849cc2e6,0x96a24aB830D4ec8b1F6f04Ceac104F1A3b211a01,0x4200000000000000000000000000000000000006,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,38633978745119295,636935905549557086462,0.03863397874511929,636.9359055495571,636974539528302205757,69144447443994207,9951553876681364807371500,9951553.876681363,0.0,0.0,0,0.0,1763596800
vAMM-WETH/DOG,0.00023001046957718335,0xF89042057D079debe2a65A1a899E48E0E825105F,0x15093ed45C2A3F88393d41bC436003E2b8115aD5,0x4200000000000000000000000000000000000006,0x9E53e88dCff56d3062510A745952DEC4cEFDff9E,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,219959199082794931,3925500811402966645156290,0.21995919908279493,3925500.8114029667,3925501031362165727951221,0,2073014939663569026301,2073.014939663569,0.0,0,0,0,0
vAMM-WETH/USDbC,0.016831831652252553,0xB4885Bc63399BF5518b994c1d0C153334Ee579D0,0xeca7Ff920E7162334634c721133F3183B83B0323,0x4200000000000000000000000000000000000006,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,13258482346013592,26221947,0.013258482346013591,26.221947,13258482372235539,1038606741199368,151700218434243695125105,151700.2184342437,2.7402675506376406e-21,415.699186,0,415.699186,1763596800
vAMM-WETH/BASED,3.900208599544678e-08,0x89dE19c640B03649206e9998481Ee9E8E23EBCAf,0x07CBcB5eB7b501365DD244d12245B1188dF4ed57,0x4200000000000000000000000000000000000006,0xBa5E6fa2f33f3955f0cef50c63dCC84861eAb663,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,2091177339169938,426179799576453370124,0.002091177339169938,426.1797995764534,426181890753792540062,0,351514029318884573,0.35151402931888454,0.0,0,0,0,0
vAMM-WETH/DAI,1.5627810277476556e-05,0x9287C921f5d920cEeE0d07d7c58d476E46aCC640,0x36BdA777CCBefE881ed729AfF7F1f06779f4199a,0x4200000000000000000000000000000000000006,0x50c5725949A6F0c72E6C4a641F24049A917DB0Cb,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,47764943204946632,138427856432233534581,0.04776494320494663,138.42785643223354,138475621375438481213,0,140848737185702723308,140.84873718570273,0.0,0,0,0,0
vAMM-YFX/USDbC,3.687022239859221e-05,0x6dbbD2c5EC6A59F54FB0e5f750A245137Ff0492c,0x9915D03D62b1d83f9a8890bAeBd72Ed4bCa49701,0x8901cB2e82CC95c01e42206F8d1F417FE53e7Af0,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,55607476536392752014,87672355,55.60747653639275,87.672355,55607476536480424369,0,332300186167621198386,332.3001861676212,0.0,0,0,0,0
vAMM-cbETH/WETH,0.00028833106413793445,0x44Ecc644449fC3a9858d2007CaA8CFAa4C561f91,0xDf9D427711CCE46b52fEB6B2a20e4aEaeA12B2b7,0x2Ae3F1Ec7F1F5012CFEab0185bfc7aa3cf0DEc22,0x4200000000000000000000000000000000000006,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,1132356517273464,1163417071757051,0.001132356517273464,0.001163417071757051,2295773589030515,17794225331967,2598640855895739929191,2598.6408558957396,0.0,0.0,0,0.0,1763596800
vAMM-wUSDR/USDbC,0.001940558977831797,0x3Fc28BFac25fC8e93B5b2fc15EfBBD5a8aA44eFe,0xF64957C35409055776C7122AC655347ef88eaF9B,0x9483ab65847A447e36d21af1CaB8C87e9712ff93,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,9,6,0,21748,0.0,0.021748,21748,119744374913367,17489672360299533524831,17489.672360299533,0.0,0.0,0,0.0,1763596800
vAMM-WETH/fBOMB,0.05544120051646429,0x4F9Dc2229f2357B27C22db56cB39582c854Ad6d5,0x76c48576822Cd955C320f5d5A163E738dbFEcc01,0x4200000000000000000000000000000000000006,0x74ccbe53F77b08632ce0CB91D3A545bF6B8E0979,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,17533557067212468,2123072560622105763750,0.017533557067212466,2123.072560622106,2123090094179172976218,3428540746875975,499674806780686421342711,499674.8067806864,0.0,0.0,0,0.0,1763596800
vAMM-WETH/WELL,0.001535577354360638,0xffA3F8737C39e36dec4300B162c2153c67c8352f,0xcEa0a2228145d0fD25dE083e3786ddB1eA184296,0x4200000000000000000000000000000000000006,0xFF8adeC2221f9f4D8dfbAFa6B9a297d17603493D,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,435207996542588,183117604567750101078,0.000435207996542588,183.1176045677501,183118039775746643666,95349600319088,13839695221049348491587,13839.695221049347,0.0,0.0,0,0.0,1763596800
vAMM-USD+/stERN,1.5073596295620231e-07,0x607363389331f4B2D1b955d009506A67c565D75E,0xe5Cf7Ec83BA94c4AdF833d7DCdb800a53f28410E,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,0xf7A0dd3317535eC4f4d29ADF9d620B3d8D5D5069,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,6,18,370776,3011058165803593354,0.370776,3.0110581658035933,3011058165803964130,0,1358537738422055515,1.3585377384220554,0.0,0,0,0,0
vAMM-USD+/USDbC,6.718774498748095e-08,0xdC0F1F6eCd03ec1C9FFC2A17BaBAbd313477b20E,0xD2121Cb13A28Ab16Cb0f0F19A665e9a9311F9aBb,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,6,6,5367,2612,0.005367,0.002612,7979,0,605542866711187967,0.605542866711188,0.0,0,0,0,0
vAMM-USDbC/THALES,0.0002243787170955679,0x5F43555b02507133eCd5b78218283ed849b07Eac,0x2692CC440416B7f8252406D84e9D66f0C48C069E,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0xf34e0cff046e154CAfCae502C7541b9E5FD8C249,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,6,18,33157561,146500419112714072655,33.157561,146.50041911271407,146500419112747230216,0,2022257654343742981200,2022.257654343743,0.0,0,0,0,0
vAMM-WETH/THALES,0.0005542127175319904,0x3f386Acc3A8E9194cF6279C219DF8DD3C5B71974,0x62052D68A7DBa58079B7D70a40796CAbAab2a95f,0x4200000000000000000000000000000000000006,0xf34e0cff046e154CAfCae502C7541b9E5FD8C249,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,0,602746902317606628,0.0,0.6027469023176066,602746902317606628,34198658542030,4994951948523519585830,4994.95194852352,0.0,0.0,0,0.0,1763596800
vAMM-EXTRA/WETH,0.05522733210357099,0x84Ff3B6e2046579Fb2f2b891CE18eE10b5fbDbF2,0xE5Ff63862097b32d3ed30551e290D66f1548973F,0x2dAD3a13ef0C6366220f989157009e501e7938F8,0x4200000000000000000000000000000000000006,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,1454706614244545321095,2241174084357518,1454.7066142445453,0.002241174084357518,1454708855418629678613,3407898471200873,497747275325857756086351,497747.2753258578,0.0,0.0,0,0.0,1763596800
vAMM-fBOMB/AERO,1.1805872044227206,0xbBf71AAD6E1F8D180D3B1D898528654c1d18b2fF,0x12E45bE50dd4f3Bc430B65d399B1e3b90275661c,0x74ccbe53F77b08632ce0CB91D3A545bF6B8E0979,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,779284269023261763513,127886671784718924869,779.2842690232618,127.88667178471893,907170940807980688382,72852519375068285,10640276144137410035188436,10640276.14413741,0.0,0.0,0,0.0,1763596800
vAMM-EURA/USDbC,5.349418880189941e-06,0xA56bE957d432a5d0eDc040B27078d9726f54E7f6,0x275535F82F287073CEEbC653862E4E43868AA65C,0xA61BeB4A3d02decb01039e378237032B351125B4,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,2204336165591720071,2263852,2.20433616559172,2.263852,2204336165593983923,0,48212697785180123453,48.212697785180126,0.0,0,0,0,0
vAMM-SONNE/USDbC,0.0014644730108516913,0x554EcA2a48136724294CE47fb7bfE9AADfceE3c6,0x744462994510ccd987F697752bD46d1155F8022F,0x22a2488fE295047Ba13BD8cCCdBC8361DBD8cf7c,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,6024412648483435571794,3781974,6024.412648483436,3.781974,6024412648483439353768,0,13198853233986864757364,13198.853233986865,0.0,0,0,0,0
sAMM-AERO/USDbC,6.718774498748095e-08,0xB304b47e039E20AFAd75FA2ada6CD8D95a9eea41,0x46110ac9100A027bAec01bf1C211522ce0B02540,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,1379314886284300191704,1293385414,1379.3148862843002,1293.385414,1379314886285593577118,0,605542866711187967,0.605542866711188,0.0,0,0,0,0
vAMM-EXTRA/AERO,0.003577768691850113,0x688F778C51dB4D990bF1abaF8d33fD95e48C6641,0x6664867531c0FDd058881153FaBE7D2162833b07,0x2dAD3a13ef0C6366220f989157009e501e7938F8,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,266876606334585377567,1157102203694983880,266.8766063345854,1.1571022036949838,268033708538280361447,222750259340381,32245349363877823271194,32245.349363877824,0.0,0.0,0,0.0,1763596800
sAMM-DAI+/USDbC,6.718774498748095e-08,0x4f7f293e7B7b6D1cAA1ca48784C5986f3dE5E19c,0x2d8b33A0dc95F0eb9429551eA4d2297729828558,0x65a2508C429a6078a7BC2f7dF81aB575BD9D9275,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,44366795664214588,29470,0.04436679566421459,0.02947,44366795664244058,0,605542866711187967,0.605542866711188,0.0,0,0,0,0
sAMM-DAI/MAI,1.3028531918855776e-07,0x30A30f266e1173a75985997B2523EcbC19c60fF3,0xc16A2c13d3A62937FB3b0FE03Fa24B0C6161245E,0x50c5725949A6F0c72E6C4a641F24049A917DB0Cb,0xbf1aeA8670D2528E08334083616dD9C5F3B087aE,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,11137885552644094149,11320768357637448622,11.137885552644095,11.320768357637448,22458653910281542771,0,1174222258635433511,1.1742222586354334,0.0,0,0,0,0
sAMM-WETH/USDbC,6.553096993762067e-07,0x44d7Dd237001AeF7fC7D8CB13ab4452f65CE5E40,0x1AF743E6EbF9C4f90aE9A37E6e61Bca31a867676,0x4200000000000000000000000000000000000006,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,120263659878429946,301709716,0.12026365987842995,301.709716,120263660180139662,0,5906108532409502377,5.906108532409503,0.0,0,0,0,0
vAMM-FREN/WETH,0.0003508281335476273,0x679d601AAA86cd555E8bfD48ddC8b4aaDe2A0F27,0x5C84541A91c4dAF68964197E7ED1c7de79A82Ec3,0x12063CC18A7096D170e5Fc410d8623Ad97ee24B3,0x4200000000000000000000000000000000000006,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,7535478028837310535317,19233165757456107,7535.47802883731,0.019233165757456108,7535497262003067991424,0,3161908079381884072978,3161.908079381884,0.0,0,0,0,0
sAMM-WETH/BASED,0.000796572476407829,0x5F45e48F9C053286cE9Ca08Db897f8b7eb3f7992,0xA7919a78183d4B3980c01DfDaCd0158772eB5632,0x4200000000000000000000000000000000000006,0x9CBD543f1B1166b2Df36b68Eb6bB1DcE24E6aBDf,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,878811706255661606,4745457594890270841,0.8788117062556616,4.74545759489027,5624269301145932447,0,7179267305326358826012,7179.267305326359,0.0,0,0,0,0
vAMM-BASED/USDbC,3.745207220542848e-07,0xb905d9195019778CFbaa4e9eD90dF3FC5871CD9A,0x1202cEE03f9Dc305e14c3C34afaedE7BcE47b373,0xBa5E6fa2f33f3955f0cef50c63dCC84861eAb663,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,37587079144953071,350159,0.03758707914495307,0.350159,37587079145303230,0,3375442228605126725,3.3754422286051264,0.0,0,0,0,0
sAMM-DAI/AERO,6.791127528273622e-08,0xE2D3b2f9d4bAAb9A0de671E95FeBAc27E37050f2,0x4b6F6Be7e8622bD8e56b50158D03312EEC5bA480,0x50c5725949A6F0c72E6C4a641F24049A917DB0Cb,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,1582945477029097687,1998414516006636219,1.5829454770290976,1.9984145160066362,3581359993035733906,0,612063826883655389,0.6120638268836555,0.0,0,0,0,0
vAMM-YFX/USD+,4.420737452617546e-08,0xc3B5ac236fb5AbE245310FeCa2526F89667D4CAe,0x9B3920fB28242261B9be3a10c10310fc42E23a0F,0x8901cB2e82CC95c01e42206F8d1F417FE53e7Af0,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,81291344509999872,115681,0.08129134450999988,0.115681,81291344510115553,0,398427723766341120,0.3984277237663411,0.0,0,0,0,0
sAMM-DOLA/USD+,6.188238462955614e-05,0x8E9154AC849e839d60299E85156bcb589De2693A,0x969c70383A95704C6a35497d8C77BF38dc152e63,0x4621b7A9c75199271F773Ebd9A499dbd165c3191,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,20429979395379,0,2.0429979395379e-05,0.0,20429979395379,3818560048814,557727255089272420229,557.7272550892724,0.0,0.0,0,0.0,1763596800
vAMM-DAI+/USD+,1.363302873440938e-06,0x3CF04A380e54FA4eD31eA48acb9132EA35e2E8D9,0x18f880A04F8aD0da98414672184146D17fe1d2dA,0x65a2508C429a6078a7BC2f7dF81aB575BD9D9275,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,2859015644316208,4576,0.002859015644316208,0.004576,2859015644320784,0,12287037321059777189,12.287037321059776,0.0,0,0,0,0
sAMM-USDC/USDbC,0.00039611453762703706,0x27a8Afa3Bd49406e48a074350fB7b2020c43B2bD,0x1Cfc45C5221A07DA0DE958098A319a29FbBD66fE,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,6,6,0,116932,0.0,0.116932,116932,24588293921615,3570060770834718359577,3570.0607708347184,4.38579032825234e-21,15.657538,0,15.657538,1763596800
vAMM-WETH/USDC,0.7905429283081942,0xcDAC0d6c6C59727a65F871236188350531885C43,0x519BBD1Dd8C6A94C46080E24f316c14Ee758C025,0x4200000000000000000000000000000000000006,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,1320022058417692191,3275213537,1.3200220584176923,3275.213537,1320022061692905728,48304835533171473,7124924808165511653749341,7124924.808165512,2.4126361512334264e-21,17189.851167,0,17189.851167,1763596800
vAMM-USDC/AERO,9.456308477669204,0x6cDcb1C4A4D1C3C6d054b27AC5B77e89eAFb971d,0x4F09bAb2f0E15e2A078A227FE1537665F55b8360,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,6,18,5693426614,11253382938992285493077,5693.426614,11253.382938992285,11253382938997978919691,583145636548005596,85226854170207354511486276,85226854.17020735,1.320944592125453e-21,112579.95212,0.0,112579.95212,1763596800
sAMM-DAI/USDC,4.27355020156744e-05,0x67b00B46FA4f4F24c03855c5C8013C0B938B3eEc,0x640e9ef68e1353112fF18826c4eDa844E1dC5eD0,0x50c5725949A6F0c72E6C4a641F24049A917DB0Cb,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,836309339786631775,793470,0.8363093397866318,0.79347,836309339787425245,2637112001332,385162181075359642630,385.1621810753596,6.005872626283108e-21,2.313235,0,2.313235,1763596800
vAMM-WETH/USD+,2.553702294708185e-06,0x08B935148AB10d3699Cb8d944519e8213abE6f1D,0x1cb5503Ed87CAf12fa56e67219baC798eb51F5a7,0x4200000000000000000000000000000000000006,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,13425655447108056,119329727,0.013425655447108055,119.329727,13425655566437783,0,23015748014056261285,23.01574801405626,0.0,0,0,0,0
vAMM-WETH/AAG,8.008997036054628e-05,0x6689a0582BAfcC286A81dc38D76e0470AcD17275,0xd962615116fAf0d2A9DB99310Db8126CF700ec1b,0x4200000000000000000000000000000000000006,0x96e890c6b2501a69cAD5Dba402BFB871a2A2874C,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,3377232233207215,3716460841425472272175,0.003377232233207215,3716.460841425472,3716464218657705479390,0,721826729799844593836,721.8267297998447,0.0,0,0,0,0
sAMM-USD+/MAI,3.220441811517282e-05,0x3FF5bfE3ff5e1877664Fe25862871554e632b9C9,0xC8a2a224aA2Ff37435Ef49903fC6a4e5CA741645,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,0xbf1aeA8670D2528E08334083616dD9C5F3B087aE,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,6,18,7192764,917509301529595279,7.192764,0.9175093015295953,917509301536788043,0,290248700411973884605,290.2487004119739,0.0,0,0,0,0
